"FIPS"	"Geographic Identifier"	"Name of Area"	"Qualifying Name"	"State/U.S.-Abbreviation (USPS)"	"Summary Level"	"Geographic Component"	"File Identification"	"Logical Record Number"	"US"	"Region"	"Division"	"State (Census Code)"	"State (FIPS)"	"County"	"County Subdivision (FIPS)"	"Place (FIPS Code)"	"Place (State FIPS + Place FIPS)"	"Census Tract"	"Block Group"	"Consolidated City"	"American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)"	"American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)"	"American Indian Trust Land/Hawaiian Home Land Indicator"	"American Indian Tribal Subdivision (Census)"	"American Indian Tribal Subdivision (FIPS)"	"Alaska Native Regional Corporation (FIPS)"	"Metropolitan and Micropolitan Statistical Area"	"Combined Statistical Area"	"Metropolitan Division"	"Metropolitan Area Central City"	"Metropolitan/Micropolitan Indicator Flag"	"New England City and Town Combined Statistical Area"	"New England City and Town Area"	"New England City and Town Area Division"	"Urban Area"	"Urban Area Central Place"	"Current Congressional District ***"	"State Legislative District Upper"	"State Legislative District Lower"	"Voting District"	"ZIP Code Tabulation Area (3-digit)"	"ZIP Code Tabulation Area (5-digit)"	"Subbarrio (FIPS)"	"School District (Elementary)"	"School District (Secondary)"	"School District (Unified)"	"Urban/Rural"	"Principal City Indicator"	"Traffic Analysis Zone"	"Urban Growth Area"	"Public Use Microdata Area - 5% File"	"Public Use Microdata Area - 1% File"	"Total Population"	"Total Population"	"Total Population: Not Hispanic or Latino"	"Total Population: Not Hispanic or Latino: White Alone"	"Total Population: Not Hispanic or Latino: Black or African American Alone"	"Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone"	"Total Population: Not Hispanic or Latino: Asian Alone"	"Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"Total Population: Not Hispanic or Latino: Some Other Race Alone"	"Total Population: Not Hispanic or Latino: Two or More races"	"Total Population: Hispanic or Latino"	"Total Population: Hispanic or Latino: White Alone"	"Total Population: Hispanic or Latino: Black or African American Alone"	"Total Population: Hispanic or Latino: American Indian and Alaska Native Alone"	"Total Population: Hispanic or Latino: Asian Alone"	"Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"Total Population: Hispanic or Latino: Some Other Race Alone"	"Total Population: Hispanic or Latino: Two or More races"	"% Total Population: Not Hispanic or Latino"	"% Total Population: Not Hispanic or Latino: White Alone"	"% Total Population: Not Hispanic or Latino: Black or African American Alone"	"% Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone"	"% Total Population: Not Hispanic or Latino: Asian Alone"	"% Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"% Total Population: Not Hispanic or Latino: Some Other Race Alone"	"% Total Population: Not Hispanic or Latino: Two or More races"	"% Total Population: Hispanic or Latino"	"% Total Population: Hispanic or Latino: White Alone"	"% Total Population: Hispanic or Latino: Black or African American Alone"	"% Total Population: Hispanic or Latino: American Indian and Alaska Native Alone"	"% Total Population: Hispanic or Latino: Asian Alone"	"% Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"% Total Population: Hispanic or Latino: Some Other Race Alone"	"% Total Population: Hispanic or Latino: Two or More races"	"Total Population:"	"Total Population: White Alone"	"Total Population: Black or African American Alone"	"Total Population: American Indian and Alaska Native Alone"	"Total Population: Asian Alone"	"Total Population: Native Hawaiian and Other Pacific Islander Alone"	"Total Population: Some Other Race Alone"	"Total Population: Two or More races"	"% Total Population: White Alone"	"% Total Population: Black or African American Alone"	"% Total Population: American Indian and Alaska Native Alone"	"% Total Population: Asian Alone"	"% Total Population: Native Hawaiian and Other Pacific Islander Alone"	"% Total Population: Some Other Race Alone"	"% Total Population: Two or More races"	"Civilian Population in Labor Force 16 Years and Over:"	"Civilian Population in Labor Force 16 Years and Over: Employed"	"Civilian Population in Labor Force 16 Years and Over: Unemployed"	"% Civilian Population in Labor Force 16 Years and Over: Employed"	"% Civilian Population in Labor Force 16 Years and Over: Unemployed"	"Total Population:"	"Total Population: Native Born"	"Total Population: Foreign Born"	"Total Population: Foreign Born: Naturalized Citizen"	"Total Population: Foreign Born: Not a Citizen"	"% Total Population: Native Born"	"% Total Population: Foreign Born"	"% Total Population: Foreign Born: Naturalized Citizen"	"% Total Population: Foreign Born: Not a Citizen"	"Total Population:"	"Total Population: Under 5 Years"	"Total Population: 5 to 9 Years"	"Total Population: 10 to 14 Years"	"Total Population: 15 to 17 Years"	"Total Population: 18 to 24 Years"	"Total Population: 25 to 34 Years"	"Total Population: 35 to 44 Years"	"Total Population: 45 to 54 Years"	"Total Population: 55 to 64 Years"	"Total Population: 65 to 74 Years"	"Total Population: 75 to 84 Years"	"Total Population: 85 Years and Over"	"% Total Population: Under 5 Years"	"% Total Population: 5 to 9 Years"	"% Total Population: 10 to 14 Years"	"% Total Population: 15 to 17 Years"	"% Total Population: 18 to 24 Years"	"% Total Population: 25 to 34 Years"	"% Total Population: 35 to 44 Years"	"% Total Population: 45 to 54 Years"	"% Total Population: 55 to 64 Years"	"% Total Population: 65 to 74 Years"	"% Total Population: 75 to 84 Years"	"% Total Population: 85 Years and Over"	"Population Age 18 to 64 for whom poverty status Is determined:"	"Population Age 18 to 64 for whom poverty status Is determined: Living in Poverty"	"Population Age 18 to 64 for whom poverty status Is determined: at or Above Poverty Level"	"% Population Age 18 to 64 for whom poverty status Is determined: Living in Poverty"	"% Population Age 18 to 64 for whom poverty status Is determined: at or Above Poverty Level"
"36"	"04000US36"	"New York"	"New York"	"ny"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"36"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	19297729	19297729	16137997	11581226	2843206	49889	1318892	6176	100729	237879	3159732	1161663	167764	13975	9875	2199	1677564	126692	83.63	60.01	14.73	0.26	6.83	0.03	0.52	1.23	16.37	6.02	0.87	0.07	0.05	0.01	8.69	0.66	19297729	12742889	3010970	63864	1328767	8375	1778293	364571	66.03	15.6	0.33	6.89	0.04	9.22	1.89	9692378	9090584	601794	93.79	6.21	19297729	15091916	4205813	2198838	2006975	78.21	21.79	11.39	10.4	19297729	1200151	1150395	1247242	818526	1981307	2496562	2852123	2862019	2145617	1282045	903155	358587	6.22	5.96	6.46	4.24	10.27	12.94	14.78	14.83	11.12	6.64	4.68	1.86	11990463	1441455	10549008	12.02	87.98
"37"	"04000US37"	"North Carolina"	"North Carolina"	"nc"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"37"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	9061032	9061032	8421409	6110019	1913708	97339	161917	3739	16356	118331	639623	230293	14372	4020	1586	433	365384	23535	92.94	67.43	21.12	1.07	1.79	0.04	0.18	1.31	7.06	2.54	0.16	0.04	0.02	0	4.03	0.26	9061032	6340312	1928080	101359	163503	4172	381740	141866	69.97	21.28	1.12	1.8	0.05	4.21	1.57	4538828	4227824	311004	93.15	6.85	9061032	8431085	629947	182104	447843	93.05	6.95	2.01	4.94	9061032	631825	611738	596758	372563	888241	1187658	1358379	1291784	1019050	596206	372271	134559	6.97	6.75	6.59	4.11	9.8	13.11	14.99	14.26	11.25	6.58	4.11	1.49	5556902	716747	4840155	12.9	87.1
"38"	"04000US38"	"North Dakota"	"North Dakota"	"nd"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"38"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	639715	639715	630011	575166	4992	32660	6385	392	446	9970	9704	5167	309	281	323	352	2342	930	98.48	89.91	0.78	5.11	1	0.06	0.07	1.56	1.52	0.81	0.05	0.04	0.05	0.06	0.37	0.15	639715	580333	5301	32941	6708	744	2788	10900	90.72	0.83	5.15	1.05	0.12	0.44	1.7	352544	340223	12321	96.51	3.49	639715	624129	15586	5779	9807	97.56	2.44	0.9	1.53	639715	40510	36789	40080	25702	83303	77636	77175	95347	70800	42126	35038	15209	6.33	5.75	6.27	4.02	13.02	12.14	12.06	14.9	11.07	6.59	5.48	2.38	386801	44393	342408	11.48	88.52
"39"	"04000US39"	"Ohio"	"Ohio"	"oh"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"39"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	11466917	11466917	11184977	9472789	1335322	17041	176945	2606	16549	163725	281940	156969	9352	3373	1002	1098	86461	23685	97.54	82.61	11.64	0.15	1.54	0.02	0.14	1.43	2.46	1.37	0.08	0.03	0.01	0.01	0.75	0.21	11466917	9629758	1344674	20414	177947	3704	103010	187410	83.98	11.73	0.18	1.55	0.03	0.9	1.63	5858612	5439672	418940	92.85	7.15	11466917	11047474	419443	206404	213039	96.34	3.66	1.8	1.86	11466917	739790	739023	777562	498553	1084374	1444353	1591856	1750282	1294585	786075	553534	206930	6.45	6.44	6.78	4.35	9.46	12.6	13.88	15.26	11.29	6.86	4.83	1.8	6982144	842704	6139440	12.07	87.93
"40"	"04000US40"	"Oklahoma"	"Oklahoma"	"ok"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"40"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3617316	3617316	3357449	2593289	266794	235341	57567	2510	3941	198007	259867	116801	3538	10375	318	184	100099	28552	92.82	71.69	7.38	6.51	1.59	0.07	0.11	5.47	7.18	3.23	0.1	0.29	0.01	0.01	2.77	0.79	3617316	2710090	270332	245716	57885	2694	104040	226559	74.92	7.47	6.79	1.6	0.07	2.88	6.26	1755085	1661112	93973	94.65	5.35	3617316	3435130	182186	56307	125879	94.96	5.04	1.56	3.48	3617316	259930	249330	239761	152234	375557	480441	474344	508109	398792	253160	168385	57273	7.19	6.89	6.63	4.21	10.38	13.28	13.11	14.05	11.02	7	4.65	1.58	2160650	312366	1848284	14.46	85.54
"41"	"04000US41"	"Oregon"	"Oregon"	"or"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"41"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3747455	3747455	3351310	3009497	60293	36614	133128	7245	4799	99734	396145	206735	2559	34720	1022	191	126694	24224	89.43	80.31	1.61	0.98	3.55	0.19	0.13	2.66	10.57	5.52	0.07	0.93	0.03	0.01	3.38	0.65	3747455	3216232	62852	71334	134150	7436	131493	123958	85.82	1.68	1.9	3.58	0.2	3.51	3.31	1933814	1807861	125953	93.49	6.51	3747455	3379904	367551	127302	240249	90.19	9.81	3.4	6.41	3747455	236362	239002	233152	156238	335249	522815	516219	560720	460029	250614	168716	68339	6.31	6.38	6.22	4.17	8.95	13.95	13.78	14.96	12.28	6.69	4.5	1.82	2349280	291140	2058140	12.39	87.61
"42"	"04000US42"	"Pennsylvania"	"Pennsylvania"	"pa"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"42"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	12432792	12432792	11878444	10151098	1260841	14637	292953	2581	19476	136858	554348	257549	28548	2252	1361	55	233098	31485	95.54	81.65	10.14	0.12	2.36	0.02	0.16	1.1	4.46	2.07	0.23	0.02	0.01	0	1.87	0.25	12432792	10408647	1289389	16889	294314	2636	252574	168343	83.72	10.37	0.14	2.37	0.02	2.03	1.35	6287938	5916291	371647	94.09	5.91	12432792	11767616	665176	338238	326938	94.65	5.35	2.72	2.63	12432792	729614	742145	789693	525304	1209271	1439156	1737517	1919348	1453368	897051	714015	276310	5.87	5.97	6.35	4.23	9.73	11.58	13.98	15.44	11.69	7.22	5.74	2.22	7476082	791876	6684206	10.59	89.41
"44"	"04000US44"	"Rhode Island"	"Rhode Island"	"ri"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"44"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1057832	1057832	938898	833827	52102	2857	29197	58	5156	15701	118934	41685	7005	149	438	0	62950	6707	88.76	78.82	4.93	0.27	2.76	0.01	0.49	1.48	11.24	3.94	0.66	0.01	0.04	0	5.95	0.63	1057832	875512	59107	3006	29635	58	68106	22408	82.76	5.59	0.28	2.8	0.01	6.44	2.12	557007	521796	35211	93.68	6.32	1057832	923009	134823	62721	72102	87.25	12.75	5.93	6.82	1057832	61674	66198	63915	43034	112859	130085	153886	159763	120158	68456	55482	22322	5.83	6.26	6.04	4.07	10.67	12.3	14.55	15.1	11.36	6.47	5.24	2.11	649943	68912	581031	10.6	89.4
"45"	"04000US45"	"South Carolina"	"South Carolina"	"sc"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"45"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4407709	4407709	4241788	2872159	1247732	12622	53348	1775	6036	48116	165921	96110	5843	720	1372	181	56425	5270	96.24	65.16	28.31	0.29	1.21	0.04	0.14	1.09	3.76	2.18	0.13	0.02	0.03	0	1.28	0.12	4407709	2968269	1253575	13342	54720	1956	62461	53386	67.34	28.44	0.3	1.24	0.04	1.42	1.21	2140742	1993665	147077	93.13	6.87	4407709	4217695	190014	66631	123383	95.69	4.31	1.51	2.8	4407709	293867	276478	297232	190079	440274	559685	631562	623547	522603	312146	196366	63870	6.67	6.27	6.74	4.31	9.99	12.7	14.33	14.15	11.86	7.08	4.46	1.45	2675849	357435	2318414	13.36	86.64
"46"	"04000US46"	"South Dakota"	"South Dakota"	"sd"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"46"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	796215	796215	779683	688783	8359	63808	6305	331	198	11899	16532	6916	320	1004	360	0	5284	2648	97.92	86.51	1.05	8.01	0.79	0.04	0.02	1.49	2.08	0.87	0.04	0.13	0.05	0	0.66	0.33	796215	695699	8679	64812	6665	331	5482	14547	87.38	1.09	8.14	0.84	0.04	0.69	1.83	431832	414074	17758	95.89	4.11	796215	781685	14530	6305	8225	98.18	1.82	0.79	1.03	796215	55967	51355	54676	34205	87110	94862	98897	117298	88041	53708	41659	18437	7.03	6.45	6.87	4.3	10.94	11.91	12.42	14.73	11.06	6.75	5.23	2.32	469656	56048	413608	11.93	88.07
"47"	"04000US47"	"Tennessee"	"Tennessee"	"tn"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"47"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6156719	6156719	5945167	4749310	1024033	11760	78857	3490	8089	69628	211552	119442	5096	534	357	386	76306	9431	96.56	77.14	16.63	0.19	1.28	0.06	0.13	1.13	3.44	1.94	0.08	0.01	0.01	0.01	1.24	0.15	6156719	4868752	1029129	12294	79214	3876	84395	79059	79.08	16.72	0.2	1.29	0.06	1.37	1.28	3060839	2848236	212603	93.05	6.95	6156719	5907167	249552	77896	171656	95.95	4.05	1.27	2.79	6156719	406138	401520	404574	258862	562932	829361	888138	901382	713249	431512	265042	94009	6.6	6.52	6.57	4.2	9.14	13.47	14.43	14.64	11.58	7.01	4.3	1.53	3797366	531838	3265528	14.01	85.99
"48"	"04000US48"	"Texas"	"Texas"	"tx"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"48"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	23904380	23904380	15303995	11405417	2718294	73336	795432	14740	44906	251870	8600385	5398738	39260	37873	11412	2313	2919782	191007	64.02	47.71	11.37	0.31	3.33	0.06	0.19	1.05	35.98	22.58	0.16	0.16	0.05	0.01	12.21	0.8	23904380	16804155	2757554	111209	806844	17053	2964688	442877	70.3	11.54	0.47	3.38	0.07	12.4	1.85	11647654	10966160	681494	94.15	5.85	23904380	20075476	3828904	1185001	2643903	83.98	16.02	4.96	11.06	23904380	1979456	1799626	1782367	1067998	2438613	3481341	3463713	3236975	2264489	1280693	814428	294681	8.28	7.53	7.46	4.47	10.2	14.56	14.49	13.54	9.47	5.36	3.41	1.23	14469830	2003381	12466449	13.85	86.15
"49"	"04000US49"	"Utah"	"Utah"	"ut"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"49"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2645330	2645330	2338816	2174405	23507	28986	51655	20199	2132	37932	306514	207282	1958	2105	452	1042	79084	14591	88.41	82.2	0.89	1.1	1.95	0.76	0.08	1.43	11.59	7.84	0.07	0.08	0.02	0.04	2.99	0.55	2645330	2381687	25465	31091	52107	21241	81216	52523	90.03	0.96	1.18	1.97	0.8	3.07	1.99	1323772	1273013	50759	96.17	3.83	2645330	2429573	215757	71661	144096	91.84	8.16	2.71	5.45	2645330	252697	229584	210440	125667	331183	426764	318892	304537	213522	123374	78655	30015	9.55	8.68	7.96	4.75	12.52	16.13	12.05	11.51	8.07	4.66	2.97	1.13	1568231	147091	1421140	9.38	90.62
"50"	"04000US50"	"Vermont"	"Vermont"	"vt"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"50"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	621254	621254	613193	591489	3711	1776	6921	69	431	8796	8061	5756	162	17	30	9	888	1199	98.7	95.21	0.6	0.29	1.11	0.01	0.07	1.42	1.3	0.93	0.03	0	0	0	0.14	0.19	621254	597245	3873	1793	6951	78	1319	9995	96.14	0.62	0.29	1.12	0.01	0.21	1.61	353747	335759	17988	94.92	5.08	621254	599844	21410	11999	9411	96.55	3.45	1.93	1.51	621254	32405	34644	37647	26996	62223	70267	86680	104010	82297	43242	30312	10531	5.22	5.58	6.06	4.35	10.02	11.31	13.95	16.74	13.25	6.96	4.88	1.7	391126	38621	352505	9.87	90.13
"51"	"04000US51"	"Virginia"	"Virginia"	"va"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"51"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	7712091	7712091	7211384	5174855	1491393	18984	371925	4967	18356	130904	500707	254148	17885	3841	1380	217	199977	23259	93.51	67.1	19.34	0.25	4.82	0.06	0.24	1.7	6.49	3.3	0.23	0.05	0.02	0	2.59	0.3	7712091	5429003	1509278	22825	373305	5184	218333	154163	70.4	19.57	0.3	4.84	0.07	2.83	2	3983818	3790909	192909	95.16	4.84	7712091	6917845	794246	347874	446372	89.7	10.3	4.51	5.79	7712091	510326	491279	501441	320189	784175	1013964	1180938	1143008	860940	490192	297989	117650	6.62	6.37	6.5	4.15	10.17	13.15	15.31	14.82	11.16	6.36	3.86	1.53	4801462	428831	4372631	8.93	91.07
"53"	"04000US53"	"Washington"	"Washington"	"wa"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"53"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6468424	6468424	5858418	4908774	210262	77181	425573	26802	10732	199094	610006	310363	7614	11877	3833	762	240291	35266	90.57	75.89	3.25	1.19	6.58	0.41	0.17	3.08	9.43	4.8	0.12	0.18	0.06	0.01	3.71	0.55	6468424	5219137	217876	89058	429406	27564	251023	234360	80.69	3.37	1.38	6.64	0.43	3.88	3.62	3338251	3138232	200019	94.01	5.99	6468424	5673245	795179	332755	462424	87.71	12.29	5.14	7.15	6468424	421960	408825	428561	277463	603679	895228	942439	987340	746246	395092	254433	107158	6.52	6.32	6.63	4.29	9.33	13.84	14.57	15.26	11.54	6.11	3.93	1.66	4094494	440291	3654203	10.75	89.25
"54"	"04000US54"	"West Virginia"	"West Virginia"	"wv"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"54"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1812035	1812035	1792835	1696951	62255	2478	10126	0	1710	19315	19200	13671	142	216	0	0	3897	1274	98.94	93.65	3.44	0.14	0.56	0	0.09	1.07	1.06	0.75	0.01	0.01	0	0	0.22	0.07	1812035	1710622	62397	2694	10126	0	5607	20589	94.4	3.44	0.15	0.56	0	0.31	1.14	809494	759022	50472	93.76	6.24	1812035	1788580	23455	13140	10315	98.71	1.29	0.73	0.57	1812035	104113	100683	111727	70936	163121	222969	248147	274382	235300	145341	97140	38176	5.75	5.56	6.17	3.91	9	12.3	13.69	15.14	12.99	8.02	5.36	2.11	1115235	183981	931254	16.5	83.5
"55"	"04000US55"	"Wisconsin"	"Wisconsin"	"wi"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"55"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5601640	5601640	5331461	4779285	331115	43678	108219	2173	5116	61875	270179	111791	4744	2481	492	0	135655	15016	95.18	85.32	5.91	0.78	1.93	0.04	0.09	1.1	4.82	2	0.08	0.04	0.01	0	2.42	0.27	5601640	4891076	335859	46159	108711	2173	140771	76891	87.32	6	0.82	1.94	0.04	2.51	1.37	3050118	2875041	175077	94.26	5.74	5601640	5349490	252150	103921	148229	95.5	4.5	1.86	2.65	5601640	356044	354676	366472	242828	554360	702991	794055	869379	623922	361772	264508	110633	6.36	6.33	6.54	4.33	9.9	12.55	14.18	15.52	11.14	6.46	4.72	1.98	3449009	343273	3105736	9.95	90.05
"56"	"04000US56"	"Wyoming"	"Wyoming"	"wy"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"56"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	522830	522830	485987	457260	3075	11953	2865	53	0	10781	36843	21816	222	1147	74	0	9686	3898	92.95	87.46	0.59	2.29	0.55	0.01	0	2.06	7.05	4.17	0.04	0.22	0.01	0	1.85	0.75	522830	479076	3297	13100	2939	53	9686	14679	91.63	0.63	2.51	0.56	0.01	1.85	2.81	289656	278964	10692	96.31	3.69	522830	506470	16360	6052	10308	96.87	3.13	1.16	1.97	522830	35431	34099	33624	22252	55168	68592	65175	82898	62726	33667	21969	7229	6.78	6.52	6.43	4.26	10.55	13.12	12.47	15.86	12	6.44	4.2	1.38	326073	26595	299478	8.16	91.84
"72"	"04000US72"	"Puerto Rico"	"Puerto Rico"	"pr"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"72"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3942375	3942375	52356	41963	4369	62	2270	96	3344	252	3890019	2962184	269416	8631	7652	246	470388	171502	1.33	1.06	0.11	0	0.06	0	0.08	0.01	98.67	75.14	6.83	0.22	0.19	0.01	11.93	4.35	3942375	3004147	273785	8693	9922	342	473732	171754	76.2	6.94	0.22	0.25	0.01	12.02	4.36	1410389	1184129	226260	83.96	16.04	.	.	.	.	.	.	.	.	.	3942375	245185	271211	304894	181650	400153	546787	533880	499791	435931	294961	164690	63242	6.22	6.88	7.73	4.61	10.15	13.87	13.54	12.68	11.06	7.48	4.18	1.6	2396211	1002797	1393414	41.85	58.15
