id_no,state,id,year,enf_task_force_287g,enf_warrant_287g,enf_jail_287g,enf_secure_comms,enf_lim_coop_detainers,enf_everify,enf_limits_everify,enf_state_omnibus,pub_tanf_post5,pub_cashass_during5,pub_foodass_lprkids,pub_foodass_lpradults,pub_ssi_replacement,pub_medicaid_lprkids,pub_pubins_unauthkids,pub_pubins_lpradults,pub_pubins_unauthadult,pub_medicaid_lprpreg,pub_medicaid_unauthpreg,pub_medicaid_lpr_post5,int_instate_tuition,int_state_finaid,int_uni_ban,int_official_eng,int_drivers_license
21,Maryland,MD,2015,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1
21,Maryland,MD,2016,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1
21,Maryland,MD,2017,0,0,0,1,.5,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1
21,Maryland,MD,2018,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1
21,Maryland,MD,2019,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1
22,Massachusetts,MA,2000,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0
22,Massachusetts,MA,2001,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0
22,Massachusetts,MA,2002,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0
22,Massachusetts,MA,2003,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0
22,Massachusetts,MA,2004,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0
22,Massachusetts,MA,2005,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0
22,Massachusetts,MA,2006,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0
22,Massachusetts,MA,2007,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0
22,Massachusetts,MA,2008,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0
22,Massachusetts,MA,2009,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0
22,Massachusetts,MA,2010,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0
22,Massachusetts,MA,2011,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0
22,Massachusetts,MA,2012,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0
22,Massachusetts,MA,2013,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0
22,Massachusetts,MA,2014,0,0,1,1,.5,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0
22,Massachusetts,MA,2015,0,0,1,0,.5,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0
22,Massachusetts,MA,2016,0,0,1,0,.5,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0
22,Massachusetts,MA,2017,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0
22,Massachusetts,MA,2018,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0
22,Massachusetts,MA,2019,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0
23,Michigan,MI,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,Michigan,MI,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
23,Michigan,MI,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
23,Michigan,MI,2003,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
23,Michigan,MI,2004,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
23,Michigan,MI,2005,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
23,Michigan,MI,2006,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
23,Michigan,MI,2007,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
23,Michigan,MI,2008,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
23,Michigan,MI,2009,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
23,Michigan,MI,2010,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
23,Michigan,MI,2011,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
23,Michigan,MI,2012,0,0,0,1,0,.5,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
23,Michigan,MI,2013,0,0,0,1,0,.5,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
23,Michigan,MI,2014,0,0,0,1,0,.5,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
23,Michigan,MI,2015,0,0,0,0,0,.5,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
23,Michigan,MI,2016,0,0,0,0,0,.5,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
23,Michigan,MI,2017,0,0,0,1,0,.5,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
23,Michigan,MI,2018,0,0,0,1,.5,.5,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
23,Michigan,MI,2019,0,0,0,1,1,.5,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
24,Minnesota,MN,2000,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0
24,Minnesota,MN,2001,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0
24,Minnesota,MN,2002,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0
24,Minnesota,MN,2003,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0
24,Minnesota,MN,2004,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0
24,Minnesota,MN,2005,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0
24,Minnesota,MN,2006,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0
24,Minnesota,MN,2007,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0
24,Minnesota,MN,2008,1,0,0,0,0,.5,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0
24,Minnesota,MN,2009,1,0,0,0,0,.5,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0
24,Minnesota,MN,2010,1,0,0,0,0,.5,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0
24,Minnesota,MN,2011,1,0,0,0,0,.5,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0
24,Minnesota,MN,2012,0,0,0,1,0,.5,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0
24,Minnesota,MN,2013,0,0,0,1,0,.5,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0
24,Minnesota,MN,2014,0,0,0,1,1,.5,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0
24,Minnesota,MN,2015,0,0,0,0,1,.5,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0
24,Minnesota,MN,2016,0,0,0,0,1,.5,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0
24,Minnesota,MN,2017,0,0,0,1,0,.5,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0
24,Minnesota,MN,2018,0,0,0,1,1,.5,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0
24,Minnesota,MN,2019,0,0,0,1,1,.5,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0
25,Mississippi,MS,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,Mississippi,MS,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,Mississippi,MS,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,Mississippi,MS,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,Mississippi,MS,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,Mississippi,MS,2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,Mississippi,MS,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,Mississippi,MS,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,Mississippi,MS,2008,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,Mississippi,MS,2009,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,Mississippi,MS,2010,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,Mississippi,MS,2011,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,Mississippi,MS,2012,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,Mississippi,MS,2013,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,Mississippi,MS,2014,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,Mississippi,MS,2015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,Mississippi,MS,2016,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,Mississippi,MS,2017,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,Mississippi,MS,2018,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,Mississippi,MS,2019,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,Missouri,MO,2000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,Missouri,MO,2001,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,Missouri,MO,2002,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,Missouri,MO,2003,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,Missouri,MO,2004,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,Missouri,MO,2005,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,Missouri,MO,2006,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,Missouri,MO,2007,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,Missouri,MO,2008,1,0,0,0,0,.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26,Missouri,MO,2009,1,0,0,0,0,.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26,Missouri,MO,2010,1,0,0,1,0,.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26,Missouri,MO,2011,1,0,0,1,0,.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26,Missouri,MO,2012,0,0,0,1,0,.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26,Missouri,MO,2013,0,0,0,1,0,.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26,Missouri,MO,2014,0,0,0,1,0,.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26,Missouri,MO,2015,0,0,0,0,0,.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26,Missouri,MO,2016,0,0,0,0,0,.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26,Missouri,MO,2017,0,0,0,1,0,.5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26,Missouri,MO,2018,0,0,0,1,0,.5,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
26,Missouri,MO,2019,0,0,0,1,0,.5,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
27,Montana,MT,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27,Montana,MT,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27,Montana,MT,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27,Montana,MT,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27,Montana,MT,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27,Montana,MT,2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27,Montana,MT,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27,Montana,MT,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27,Montana,MT,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27,Montana,MT,2009,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27,Montana,MT,2010,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
27,Montana,MT,2011,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
27,Montana,MT,2012,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
27,Montana,MT,2013,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
27,Montana,MT,2014,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
27,Montana,MT,2015,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
27,Montana,MT,2016,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
27,Montana,MT,2017,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
27,Montana,MT,2018,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
27,Montana,MT,2019,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
28,Nebraska,NE,2000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0
28,Nebraska,NE,2001,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0
28,Nebraska,NE,2002,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0
28,Nebraska,NE,2003,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0
28,Nebraska,NE,2004,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0
28,Nebraska,NE,2005,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0
28,Nebraska,NE,2006,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0
28,Nebraska,NE,2007,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0
28,Nebraska,NE,2008,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0
28,Nebraska,NE,2009,0,0,0,0,0,.5,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0
28,Nebraska,NE,2010,0,0,0,1,0,.5,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0
28,Nebraska,NE,2011,0,0,0,1,0,.5,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0
28,Nebraska,NE,2012,0,0,0,1,0,.5,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0
28,Nebraska,NE,2013,0,0,0,1,0,.5,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0
28,Nebraska,NE,2014,0,0,0,1,1,.5,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0
28,Nebraska,NE,2015,0,0,0,0,1,.5,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0
28,Nebraska,NE,2016,0,0,0,0,1,.5,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0
28,Nebraska,NE,2017,0,0,0,1,0,.5,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0
28,Nebraska,NE,2018,0,0,0,1,1,.5,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0
28,Nebraska,NE,2019,0,0,0,1,1,.5,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0
29,Nevada,NV,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,Nevada,NV,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,Nevada,NV,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,Nevada,NV,2003,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,Nevada,NV,2004,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,Nevada,NV,2005,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,Nevada,NV,2006,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,Nevada,NV,2007,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,Nevada,NV,2008,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,Nevada,NV,2009,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,Nevada,NV,2010,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,Nevada,NV,2011,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,Nevada,NV,2012,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,Nevada,NV,2013,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29,Nevada,NV,2014,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29,Nevada,NV,2015,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29,Nevada,NV,2016,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29,Nevada,NV,2017,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
29,Nevada,NV,2018,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
29,Nevada,NV,2019,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
30,New Hampshire,NH,2000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30,New Hampshire,NH,2001,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30,New Hampshire,NH,2002,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30,New Hampshire,NH,2003,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30,New Hampshire,NH,2004,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30,New Hampshire,NH,2005,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30,New Hampshire,NH,2006,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30,New Hampshire,NH,2007,.5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30,New Hampshire,NH,2008,.5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30,New Hampshire,NH,2009,.5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30,New Hampshire,NH,2010,.5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30,New Hampshire,NH,2011,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30,New Hampshire,NH,2012,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30,New Hampshire,NH,2013,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30,New Hampshire,NH,2014,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30,New Hampshire,NH,2015,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30,New Hampshire,NH,2016,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30,New Hampshire,NH,2017,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30,New Hampshire,NH,2018,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30,New Hampshire,NH,2019,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
31,New Jersey,NJ,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
31,New Jersey,NJ,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
31,New Jersey,NJ,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
31,New Jersey,NJ,2003,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0
31,New Jersey,NJ,2004,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0
31,New Jersey,NJ,2005,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0
31,New Jersey,NJ,2006,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0
31,New Jersey,NJ,2007,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0
31,New Jersey,NJ,2008,0,0,.5,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0
31,New Jersey,NJ,2009,0,0,.5,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0
31,New Jersey,NJ,2010,0,0,.5,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
31,New Jersey,NJ,2011,0,0,.5,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
31,New Jersey,NJ,2012,0,0,.5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
31,New Jersey,NJ,2013,0,0,.5,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0
31,New Jersey,NJ,2014,0,0,.5,1,.5,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0
31,New Jersey,NJ,2015,0,0,.5,0,.5,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0
31,New Jersey,NJ,2016,0,0,.5,0,.5,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0
31,New Jersey,NJ,2017,0,0,.5,1,.5,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0
31,New Jersey,NJ,2018,0,0,0,1,.5,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0
31,New Jersey,NJ,2019,0,0,0,1,.5,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0
32,New Mexico,NM,2000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,New Mexico,NM,2001,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,New Mexico,NM,2002,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,New Mexico,NM,2003,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,New Mexico,NM,2004,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,New Mexico,NM,2005,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1
32,New Mexico,NM,2006,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1
32,New Mexico,NM,2007,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1
32,New Mexico,NM,2008,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1
