"FIPS"	"Geographic Identifier"	"Name of Area"	"Qualifying Name"	"State/U.S.-Abbreviation (USPS)"	"Summary Level"	"Geographic GEOCOMP"	"File Identification"	"Logical Record Number"	"US"	"Region"	"Division"	"State (Census Code)"	"State (FIPS)"	"County"	"County Subdivision (FIPS)"	"Place (FIPS Code)"	"Place (State FIPS + Place FIPS)"	"Census Tract"	"Block Group"	"Consolidated City"	"American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)"	"American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)"	"American Indian Trust Land/Hawaiian Home Land Indicator"	"American Indian Tribal Subdivision (Census)"	"American Indian Tribal Subdivision (FIPS)"	"Alaska Native Regional Corporation (FIPS)"	"Metropolitan and Micropolitan Statistical Area"	"Combined Statistical Area"	"Metropolitan Division"	"Metropolitan Area Central City"	"Metropolitan/Micropolitan Indicator Flag"	"New England City and Town Combined Statistical Area"	"New England City and Town Area"	"New England City and Town Area Division"	"Urban Area"	"Urban Area Central Place"	"Current Congressional District 110"	"State Legislative District Upper"	"State Legislative District Lower"	"Voting District"	"ZIP Code Tabulation Area (3-digit)"	"ZIP Code Tabulation Area (5-digit)"	"Subbarrio (FIPS)"	"School District (Elementary)"	"School District (Secondary)"	"School District (Unified)"	"Urban/Rural"	"Principal City Indicator"	"Traffic Analysis Zone"	"Urban Growth Area"	"Public Use Microdata Area - 5% File"	"Public Use Microdata Area - 1% File"	"Total Population"	"Total Population"	"Total Population: Not Hispanic or Latino"	"Total Population: Not Hispanic or Latino: White Alone"	"Total Population: Not Hispanic or Latino: Black or African American Alone"	"Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone"	"Total Population: Not Hispanic or Latino: Asian Alone"	"Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"Total Population: Not Hispanic or Latino: Some Other Race Alone"	"Total Population: Not Hispanic or Latino: Two or More Races"	"Total Population: Hispanic or Latino"	"Total Population: Hispanic or Latino: White Alone"	"Total Population: Hispanic or Latino: Black or African American Alone"	"Total Population: Hispanic or Latino: American Indian and Alaska Native Alone"	"Total Population: Hispanic or Latino: Asian Alone"	"Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"Total Population: Hispanic or Latino: Some Other Race Alone"	"Total Population: Hispanic or Latino: Two or More Races"	"% Total Population: Not Hispanic or Latino"	"% Total Population: Not Hispanic or Latino: White Alone"	"% Total Population: Not Hispanic or Latino: Black or African American Alone"	"% Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone"	"% Total Population: Not Hispanic or Latino: Asian Alone"	"% Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"% Total Population: Not Hispanic or Latino: Some Other Race Alone"	"% Total Population: Not Hispanic or Latino: Two or More Races"	"% Total Population: Hispanic or Latino"	"% Total Population: Hispanic or Latino: White Alone"	"% Total Population: Hispanic or Latino: Black or African American Alone"	"% Total Population: Hispanic or Latino: American Indian and Alaska Native Alone"	"% Total Population: Hispanic or Latino: Asian Alone"	"% Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"% Total Population: Hispanic or Latino: Some Other Race Alone"	"% Total Population: Hispanic or Latino: Two or More Races"	"Total Population:"	"Total Population: White Alone"	"Total Population: Black or African American Alone"	"Total Population: American Indian and Alaska Native Alone"	"Total Population: Asian Alone"	"Total Population: Native Hawaiian and Other Pacific Islander Alone"	"Total Population: Some Other Race Alone"	"Total Population: Two or More Races"	"% Total Population: White Alone"	"% Total Population: Black or African American Alone"	"% Total Population: American Indian and Alaska Native Alone"	"% Total Population: Asian Alone"	"% Total Population: Native Hawaiian and Other Pacific Islander Alone"	"% Total Population: Some Other Race Alone"	"% Total Population: Two or More Races"	"Civilian Population in Labor Force 16 Years and Over:"	"Civilian Population in Labor Force 16 Years and Over: Employed"	"Civilian Population in Labor Force 16 Years and Over: Unemployed"	"% Civilian Population in Labor Force 16 Years and Over: Employed"	"% Civilian Population in Labor Force 16 Years and Over: Unemployed"	"Total Population:"	"Total Population: Native Born"	"Total Population: Foreign Born"	"Total Population: Foreign Born: Naturalized Citizen"	"Total Population: Foreign Born: Not a Citizen"	"% Total Population: Native Born"	"% Total Population: Foreign Born"	"% Total Population: Foreign Born: Naturalized Citizen"	"% Total Population: Foreign Born: Not a Citizen"	"Total Population:"	"Total Population: Under 5 Years"	"Total Population: 5 to 9 Years"	"Total Population: 10 to 14 Years"	"Total Population: 15 to 17 Years"	"Total Population: 18 to 24 Years"	"Total Population: 25 to 34 Years"	"Total Population: 35 to 44 Years"	"Total Population: 45 to 54 Years"	"Total Population: 55 to 64 Years"	"Total Population: 65 to 74 Years"	"Total Population: 75 to 84 Years"	"Total Population: 85 Years and Over"	"% Total Population: Under 5 Years"	"% Total Population: 5 to 9 Years"	"% Total Population: 10 to 14 Years"	"% Total Population: 15 to 17 Years"	"% Total Population: 18 to 24 Years"	"% Total Population: 25 to 34 Years"	"% Total Population: 35 to 44 Years"	"% Total Population: 45 to 54 Years"	"% Total Population: 55 to 64 Years"	"% Total Population: 65 to 74 Years"	"% Total Population: 75 to 84 Years"	"% Total Population: 85 Years and Over"	"Population Age 18 to 64 for Whom Poverty Status  Is Determined:"	"Population Age 18 to 64 for Whom Poverty Status  Is Determined: Living in Poverty"	"Population Age 18 to 64 for Whom Poverty Status  Is Determined: At or Above Poverty Level"	"% Population Age 18 to 64 for Whom Poverty Status  Is Determined: Living in Poverty"	"% Population Age 18 to 64 for Whom Poverty Status  Is Determined: At or Above Poverty Level"
"36"	"04000US36"	"New York"	"New York"	"ny"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"36"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	19542209	19542209	15789686	10794347	2789585	45465	1651636	4765	97323	406565	3752523	1581254	279674	38847	14477	4659	1592522	241090	80.8	55.24	14.27	0.23	8.45	0.02	0.5	2.08	19.2	8.09	1.43	0.2	0.07	0.02	8.15	1.23	19542209	12375601	3069259	84312	1666113	9424	1689845	647655	63.33	15.71	0.43	8.53	0.05	8.65	3.31	10004517	9504716	499801	95	5	19542209	15095044	4447165	2596988	1850177	77.24	22.76	13.29	9.47	19542209	1139842	1078979	1154737	691127	1805181	2872898	2433825	2557338	2596217	1811595	967841	432629	5.83	5.52	5.91	3.54	9.24	14.7	12.45	13.09	13.29	9.27	4.95	2.21	11927434	1480761	10446673	12.41	87.59
"37"	"04000US37"	"North Carolina"	"North Carolina"	"nc"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"37"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	10383620	10383620	9388091	6505973	2184448	108795	303651	8539	25927	250758	995529	592596	38085	12050	3031	1679	300703	47385	90.41	62.66	21.04	1.05	2.92	0.08	0.25	2.41	9.59	5.71	0.37	0.12	0.03	0.02	2.9	0.46	10383620	7098569	2222533	120845	306682	10218	326630	298143	68.36	21.4	1.16	2.95	0.1	3.15	2.87	5125646	4870838	254808	95.03	4.97	10383620	9559443	824177	322458	501719	92.06	7.94	3.11	4.83	10383620	597192	620626	679947	399093	984618	1382310	1310404	1378087	1342769	1013996	495511	179067	5.75	5.98	6.55	3.84	9.48	13.31	12.62	13.27	12.93	9.77	4.77	1.72	6193752	818929	5374823	13.22	86.78
"38"	"04000US38"	"North Dakota"	"North Dakota"	"nd"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"38"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	760077	760077	732633	636952	25541	39559	13642	339	1584	15016	27444	14735	355	1711	107	0	7985	2551	96.39	83.8	3.36	5.2	1.79	0.04	0.21	1.98	3.61	1.94	0.05	0.23	0.01	0	1.05	0.34	760077	651687	25896	41270	13749	339	9569	17567	85.74	3.41	5.43	1.81	0.04	1.26	2.31	412509	400818	11691	97.17	2.83	760077	724253	35824	15942	19882	95.29	4.71	2.1	2.62	760077	52175	50804	47274	24461	84584	116734	90872	81517	95223	64047	33947	18439	6.86	6.68	6.22	3.22	11.13	15.36	11.96	10.72	12.53	8.43	4.47	2.43	453786	50193	403593	11.06	88.94
"39"	"04000US39"	"Ohio"	"Ohio"	"oh"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"39"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	11689442	11689442	11233524	9182383	1425930	18605	269314	3819	20784	312689	455918	288557	20376	7067	2448	409	91352	45709	96.1	78.55	12.2	0.16	2.3	0.03	0.18	2.67	3.9	2.47	0.17	0.06	0.02	0	0.78	0.39	11689442	9470940	1446306	25672	271762	4228	112136	358398	81.02	12.37	0.22	2.32	0.04	0.96	3.07	5930011	5637441	292570	95.07	4.93	11689442	11133859	555583	293426	262157	95.25	4.75	2.51	2.24	11689442	693129	691126	752239	453942	1071971	1533104	1396763	1488201	1612804	1152361	595517	248285	5.93	5.91	6.44	3.88	9.17	13.12	11.95	12.73	13.8	9.86	5.09	2.12	6893270	916722	5976548	13.3	86.7
"40"	"04000US40"	"Oklahoma"	"Oklahoma"	"ok"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"40"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3943079	3943079	3514000	2570367	282571	293505	83919	3512	7652	272474	429079	275539	5109	13678	775	347	102361	31270	89.12	65.19	7.17	7.44	2.13	0.09	0.19	6.91	10.88	6.99	0.13	0.35	0.02	0.01	2.6	0.79	3943079	2845906	287680	307183	84694	3859	110013	303744	72.17	7.3	7.79	2.15	0.1	2.79	7.7	1873107	1791438	81669	95.64	4.36	3943079	3706197	236882	88485	148397	93.99	6.01	2.24	3.76	3943079	258036	262116	277994	158174	379146	542736	492077	459013	494186	361839	185179	72583	6.54	6.65	7.05	4.01	9.62	13.76	12.48	11.64	12.53	9.18	4.7	1.84	2288331	341808	1946523	14.94	85.06
"41"	"04000US41"	"Oregon"	"Oregon"	"or"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"41"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4190713	4190713	3634316	3147602	77915	41055	188459	17844	6609	154832	556397	367381	4131	7996	2221	914	131364	42390	86.72	75.11	1.86	0.98	4.5	0.43	0.16	3.69	13.28	8.77	0.1	0.19	0.05	0.02	3.13	1.01	4190713	3514983	82046	49051	190680	18758	137973	197222	83.88	1.96	1.17	4.55	0.45	3.29	4.71	2135976	2029021	106955	94.99	5.01	4190713	3758303	432410	195759	236651	89.68	10.32	4.67	5.65	4190713	230515	236914	253861	151298	365745	592655	556833	519480	543801	447596	210633	81382	5.5	5.65	6.06	3.61	8.73	14.14	13.29	12.4	12.98	10.68	5.03	1.94	2529740	324598	2205142	12.83	87.17
"42"	"04000US42"	"Pennsylvania"	"Pennsylvania"	"pa"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"42"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	12807060	12807060	11832297	9723288	1352804	14367	450077	3557	21357	266847	974763	532796	75602	7051	4950	1451	286215	66698	92.39	75.92	10.56	0.11	3.51	0.03	0.17	2.08	7.61	4.16	0.59	0.06	0.04	0.01	2.23	0.52	12807060	10256084	1428406	21418	455027	5008	307572	333545	80.08	11.15	0.17	3.55	0.04	2.4	2.6	6570179	6248945	321234	95.11	4.89	12807060	11884475	922585	496501	426084	92.8	7.2	3.88	3.33	12807060	700416	708163	775827	463211	1164816	1695073	1496113	1659541	1811531	1311159	707570	313640	5.47	5.53	6.06	3.62	9.1	13.24	11.68	12.96	14.14	10.24	5.52	2.45	7545401	895975	6649426	11.87	88.13
"44"	"04000US44"	"Rhode Island"	"Rhode Island"	"ri"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"44"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1057315	1057315	888974	754990	61691	2772	35378	197	8922	25024	168341	97815	9058	1569	686	686	50821	7706	84.08	71.41	5.83	0.26	3.35	0.02	0.84	2.37	15.92	9.25	0.86	0.15	0.06	0.06	4.81	0.73	1057315	852805	70749	4341	36064	883	59743	32730	80.66	6.69	0.41	3.41	0.08	5.65	3.1	558359	527497	30862	94.47	5.53	1057315	918252	139063	84365	54698	86.85	13.15	7.98	5.17	1057315	54430	56691	55343	37444	112712	146349	123137	140006	148558	103271	52915	26459	5.15	5.36	5.23	3.54	10.66	13.84	11.65	13.24	14.05	9.77	5	2.5	640833	75370	565463	11.76	88.24
"45"	"04000US45"	"South Carolina"	"South Carolina"	"sc"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"45"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5084127	5084127	4789625	3229793	1345077	16553	80638	3685	11601	102278	294502	177913	8522	7119	331	319	81379	18919	94.21	63.53	26.46	0.33	1.59	0.07	0.23	2.01	5.79	3.5	0.17	0.14	0.01	0.01	1.6	0.37	5084127	3407706	1353599	23672	80969	4004	92980	121197	67.03	26.62	0.47	1.59	0.08	1.83	2.38	2444595	2315748	128847	94.73	5.27	5084127	4827362	256765	111188	145577	94.95	5.05	2.19	2.86	5084127	287356	307540	323598	185915	487363	654355	623363	637009	677874	553062	261920	84772	5.65	6.05	6.36	3.66	9.59	12.87	12.26	12.53	13.33	10.88	5.15	1.67	2974562	425854	2548708	14.32	85.68
"46"	"04000US46"	"South Dakota"	"South Dakota"	"sd"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"46"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	882235	882235	848252	718783	18895	74907	14791	51	271	20554	33983	22087	162	3161	232	0	5511	2830	96.15	81.47	2.14	8.49	1.68	0.01	0.03	2.33	3.85	2.5	0.02	0.36	0.03	0	0.62	0.32	882235	740870	19057	78068	15023	51	5782	23384	83.98	2.16	8.85	1.7	0.01	0.66	2.65	467568	453723	13845	97.04	2.96	882235	847060	35175	12693	22482	96.01	3.99	1.44	2.55	882235	60427	58765	61566	33705	84922	116300	105167	97263	117762	85022	39575	21761	6.85	6.66	6.98	3.82	9.63	13.18	11.92	11.02	13.35	9.64	4.49	2.47	503567	64822	438745	12.87	87.13
"47"	"04000US47"	"Tennessee"	"Tennessee"	"tn"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"47"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6770010	6770010	6397109	4984848	1123551	15812	118553	4189	15771	134385	372901	250740	14250	3324	493	1305	85382	17407	94.49	73.63	16.6	0.23	1.75	0.06	0.23	1.99	5.51	3.7	0.21	0.05	0.01	0.02	1.26	0.26	6770010	5235588	1137801	19136	119046	5494	101153	151792	77.34	16.81	0.28	1.76	0.08	1.49	2.24	3315104	3133153	181951	94.51	5.49	6770010	6421448	348562	140557	208005	94.85	5.15	2.08	3.07	6770010	404439	413172	434765	256999	619812	914783	846438	883961	890844	658560	332775	113462	5.97	6.1	6.42	3.8	9.16	13.51	12.5	13.06	13.16	9.73	4.92	1.68	4044245	581364	3462881	14.38	85.62
"48"	"04000US48"	"Texas"	"Texas"	"tx"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"48"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	28701845	28701845	17333001	11881257	3409081	70676	1413916	18958	45166	493947	11368844	9217809	117946	79321	16941	2505	1664279	270043	60.39	41.4	11.88	0.25	4.93	0.07	0.16	1.72	39.61	32.12	0.41	0.28	0.06	0.01	5.8	0.94	28701845	21099066	3527027	149997	1430857	21463	1709445	763990	73.51	12.29	0.52	4.99	0.07	5.96	2.66	14185653	13491168	694485	95.1	4.9	28701845	23773820	4928025	1856672	3071353	82.83	17.17	6.47	10.7	28701845	2010781	1984419	2171522	1232762	2825264	4181960	3910623	3550999	3233916	2174294	1042370	382935	7.01	6.91	7.57	4.3	9.84	14.57	13.62	12.37	11.27	7.58	3.63	1.33	17248984	2244126	15004858	13.01	86.99
"49"	"04000US49"	"Utah"	"Utah"	"ut"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"49"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3161105	3161105	2710885	2459891	37546	27959	74784	28810	6356	75539	450220	248304	2819	6719	1114	552	165100	25612	85.76	77.82	1.19	0.88	2.37	0.91	0.2	2.39	14.24	7.85	0.09	0.21	0.04	0.02	5.22	0.81	3161105	2708195	40365	34678	75898	29362	171456	101151	85.67	1.28	1.1	2.4	0.93	5.42	3.2	1583737	1533562	50175	96.83	3.17	3161105	2889883	271222	111797	159425	91.42	8.58	3.54	5.04	3161105	250194	257110	270952	153575	357372	463344	437953	319031	300277	212206	103828	35263	7.91	8.13	8.57	4.86	11.31	14.66	13.85	10.09	9.5	6.71	3.28	1.12	1845107	172273	1672834	9.34	90.66
"50"	"04000US50"	"Vermont"	"Vermont"	"vt"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"50"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	626299	626299	613849	579944	7206	1701	11841	139	1143	11875	12450	9393	415	42	18	0	1672	910	98.01	92.6	1.15	0.27	1.89	0.02	0.18	1.9	1.99	1.5	0.07	0.01	0	0	0.27	0.15	626299	589337	7621	1743	11859	139	2815	12785	94.1	1.22	0.28	1.89	0.02	0.45	2.04	344075	330947	13128	96.18	3.82	626299	595486	30813	18713	12100	95.08	4.92	2.99	1.93	626299	28810	32019	33938	20760	64948	75058	70113	80695	96083	75755	34971	13149	4.6	5.11	5.42	3.31	10.37	11.98	11.19	12.88	15.34	12.1	5.58	2.1	367763	41095	326668	11.17	88.83
"51"	"04000US51"	"Virginia"	"Virginia"	"va"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"51"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	8517685	8517685	7704875	5224295	1597761	18281	550696	4587	20390	288865	812810	513285	33751	3984	4726	1072	195353	60639	90.46	61.33	18.76	0.21	6.47	0.05	0.24	3.39	9.54	6.03	0.4	0.05	0.06	0.01	2.29	0.71	8517685	5737580	1631512	22265	555422	5659	215743	349504	67.36	19.15	0.26	6.52	0.07	2.53	4.1	4364136	4180915	183221	95.8	4.2	8517685	7452609	1065076	573998	491078	87.5	12.5	6.74	5.77	8517685	502102	514779	534414	318345	826038	1170188	1114566	1115695	1103333	779502	390537	148186	5.89	6.04	6.27	3.74	9.7	13.74	13.09	13.1	12.95	9.15	4.59	1.74	5131420	523832	4607588	10.21	89.79
"53"	"04000US53"	"Washington"	"Washington"	"wa"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"53"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	7535591	7535591	6565238	5111274	281902	81400	655415	52145	14078	369024	970353	521989	9906	15929	6366	1779	330775	83609	87.12	67.83	3.74	1.08	8.7	0.69	0.19	4.9	12.88	6.93	0.13	0.21	0.08	0.02	4.39	1.11	7535591	5633263	291808	97329	661781	53924	344853	452633	74.76	3.87	1.29	8.78	0.72	4.58	6.01	3858829	3692600	166229	95.69	4.31	7535591	6430741	1104850	538513	566337	85.34	14.66	7.15	7.52	7535591	458194	466487	468155	269103	658589	1153369	1006328	930921	960458	710781	325150	128056	6.08	6.19	6.21	3.57	8.74	15.31	13.35	12.35	12.75	9.43	4.31	1.7	4622518	471653	4150865	10.2	89.8
"54"	"04000US54"	"West Virginia"	"West Virginia"	"wv"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"54"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1805832	1805832	1780263	1661773	68042	2535	13311	451	2286	31865	25569	18000	637	94	148	0	4144	2546	98.58	92.02	3.77	0.14	0.74	0.02	0.13	1.76	1.42	1	0.04	0.01	0.01	0	0.23	0.14	1805832	1679773	68679	2629	13459	451	6430	34411	93.02	3.8	0.15	0.75	0.02	0.36	1.91	787456	741817	45639	94.2	5.8	1805832	1778227	27605	14303	13302	98.47	1.53	0.79	0.74	1805832	93922	97203	107390	64710	161826	209002	218803	233109	258651	215290	105707	40219	5.2	5.38	5.95	3.58	8.96	11.57	12.12	12.91	14.32	11.92	5.85	2.23	1047767	190312	857455	18.16	81.84
"55"	"04000US55"	"Wisconsin"	"Wisconsin"	"wi"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"55"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5813568	5813568	5409735	4707567	363642	47092	163421	1800	6629	119584	403833	249676	6990	3272	1959	161	114846	26929	93.05	80.98	6.26	0.81	2.81	0.03	0.11	2.06	6.95	4.29	0.12	0.06	0.03	0	1.98	0.46	5813568	4957243	370632	50364	165380	1961	121475	146513	85.27	6.38	0.87	2.84	0.03	2.09	2.52	3091944	2993716	98228	96.82	3.18	5813568	5515640	297928	142489	155439	94.88	5.12	2.45	2.67	5813568	330651	342754	374768	223932	549441	735765	706676	738357	824741	571672	290056	124755	5.69	5.9	6.45	3.85	9.45	12.66	12.16	12.7	14.19	9.83	4.99	2.15	3456436	374548	3081888	10.84	89.16
"56"	"04000US56"	"Wyoming"	"Wyoming"	"wy"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"56"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	577737	577737	519842	485040	3102	14292	5612	1065	537	10194	57895	43413	565	1893	195	46	8261	3522	89.98	83.96	0.54	2.47	0.97	0.18	0.09	1.76	10.02	7.51	0.1	0.33	0.03	0.01	1.43	0.61	577737	528453	3667	16185	5807	1111	8798	13716	91.47	0.63	2.8	1.01	0.19	1.52	2.37	299120	287436	11684	96.09	3.91	577737	560209	17528	6302	11226	96.97	3.03	1.09	1.94	577737	35395	34937	40645	22119	51505	77254	72405	67487	79433	59467	27832	9258	6.13	6.05	7.04	3.83	8.91	13.37	12.53	11.68	13.75	10.29	4.82	1.6	339054	37464	301590	11.05	88.95
"72"	"04000US72"	"Puerto Rico"	"Puerto Rico"	"pr"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"72"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3195153	3195153	41136	30793	4372	0	1747	0	3077	1147	3154017	2048511	396564	4013	3397	767	548696	152069	1.29	0.96	0.14	0	0.05	0	0.1	0.04	98.71	64.11	12.41	0.13	0.11	0.02	17.17	4.76	3195153	2079304	400936	4013	5144	767	551773	153216	65.08	12.55	0.13	0.16	0.02	17.27	4.8	1182648	1004429	178219	84.93	15.07	3195153	3109805	85348	42620	42728	97.33	2.67	1.33	1.34	3195153	125796	167470	181046	119698	313113	381445	396979	422128	426262	361819	217779	81618	3.94	5.24	5.67	3.75	9.8	11.94	12.42	13.21	13.34	11.32	6.82	2.55	1923885	779041	1144844	40.49	59.51
