"FIPS"	"Geographic Identifier"	"Name of Area"	"Qualifying Name"	"State/U.S.-Abbreviation (USPS)"	"Summary Level"	"Geographic Component"	"File Identification"	"Logical Record Number"	"US"	"Region"	"Division"	"State (Census Code)"	"State (FIPS)"	"County"	"County Subdivision (FIPS)"	"Place (FIPS Code)"	"Place (State FIPS + Place FIPS)"	"Census Tract"	"Block Group"	"Consolidated City"	"American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)"	"American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)"	"American Indian Trust Land/Hawaiian Home Land Indicator"	"American Indian Tribal Subdivision (Census)"	"American Indian Tribal Subdivision (FIPS)"	"Alaska Native Regional Corporation (FIPS)"	"Metropolitan and Micropolitan Statistical Area"	"Combined Statistical Area"	"Metropolitan Division"	"Metropolitan Area Central City"	"Metropolitan/Micropolitan Indicator Flag"	"New England City and Town Combined Statistical Area"	"New England City and Town Area"	"New England City and Town Area Division"	"Urban Area"	"Urban Area Central Place"	"Current Congressional District 111"	"State Legislative District Upper"	"State Legislative District Lower"	"Voting District"	"ZIP Code Tabulation Area (3-digit)"	"ZIP Code Tabulation Area (5-digit)"	"Subbarrio (FIPS)"	"School District (Elementary)"	"School District (Secondary)"	"School District (Unified)"	"Urban/Rural"	"Principal City Indicator"	"Traffic Analysis Zone"	"Urban Growth Area"	"Public Use Microdata Area - 5% File"	"Public Use Microdata Area - 1% File"	"Total Population"	"Total Population"	"Total Population: Not Hispanic or Latino"	"Total Population: Not Hispanic or Latino: White Alone"	"Total Population: Not Hispanic or Latino: Black or African American Alone"	"Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone"	"Total Population: Not Hispanic or Latino: Asian Alone"	"Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"Total Population: Not Hispanic or Latino: Some Other Race Alone"	"Total Population: Not Hispanic or Latino: Two or More Races"	"Total Population: Hispanic or Latino"	"Total Population: Hispanic or Latino: White Alone"	"Total Population: Hispanic or Latino: Black or African American Alone"	"Total Population: Hispanic or Latino: American Indian and Alaska Native Alone"	"Total Population: Hispanic or Latino: Asian Alone"	"Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"Total Population: Hispanic or Latino: Some Other Race Alone"	"Total Population: Hispanic or Latino: Two or More Races"	"% Total Population: Not Hispanic or Latino"	"% Total Population: Not Hispanic or Latino: White Alone"	"% Total Population: Not Hispanic or Latino: Black or African American Alone"	"% Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone"	"% Total Population: Not Hispanic or Latino: Asian Alone"	"% Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"% Total Population: Not Hispanic or Latino: Some Other Race Alone"	"% Total Population: Not Hispanic or Latino: Two or More Races"	"% Total Population: Hispanic or Latino"	"% Total Population: Hispanic or Latino: White Alone"	"% Total Population: Hispanic or Latino: Black or African American Alone"	"% Total Population: Hispanic or Latino: American Indian and Alaska Native Alone"	"% Total Population: Hispanic or Latino: Asian Alone"	"% Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone"	"% Total Population: Hispanic or Latino: Some Other Race Alone"	"% Total Population: Hispanic or Latino: Two or More Races"	"Total Population:"	"Total Population: White Alone"	"Total Population: Black or African American Alone"	"Total Population: American Indian and Alaska Native Alone"	"Total Population: Asian Alone"	"Total Population: Native Hawaiian and Other Pacific Islander Alone"	"Total Population: Some Other Race Alone"	"Total Population: Two or More Races"	"% Total Population: White Alone"	"% Total Population: Black or African American Alone"	"% Total Population: American Indian and Alaska Native Alone"	"% Total Population: Asian Alone"	"% Total Population: Native Hawaiian and Other Pacific Islander Alone"	"% Total Population: Some Other Race Alone"	"% Total Population: Two or More Races"	"Civilian Population in Labor Force 16 Years and Over:"	"Civilian Population in Labor Force 16 Years and Over: Employed"	"Civilian Population in Labor Force 16 Years and Over: Unemployed"	"% Civilian Population in Labor Force 16 Years and Over: Employed"	"% Civilian Population in Labor Force 16 Years and Over: Unemployed"	"Total Population:"	"Total Population: Native Born"	"Total Population: Foreign Born"	"Total Population: Foreign Born: Naturalized Citizen"	"Total Population: Foreign Born: Not a Citizen"	"% Total Population: Native Born"	"% Total Population: Foreign Born"	"% Total Population: Foreign Born: Naturalized Citizen"	"% Total Population: Foreign Born: Not a Citizen"	"Total Population:"	"Total Population: Under 5 Years"	"Total Population: 5 to 9 Years"	"Total Population: 10 to 14 Years"	"Total Population: 15 to 17 Years"	"Total Population: 18 to 24 Years"	"Total Population: 25 to 34 Years"	"Total Population: 35 to 44 Years"	"Total Population: 45 to 54 Years"	"Total Population: 55 to 64 Years"	"Total Population: 65 to 74 Years"	"Total Population: 75 to 84 Years"	"Total Population: 85 Years and Over"	"% Total Population: Under 5 Years"	"% Total Population: 5 to 9 Years"	"% Total Population: 10 to 14 Years"	"% Total Population: 15 to 17 Years"	"% Total Population: 18 to 24 Years"	"% Total Population: 25 to 34 Years"	"% Total Population: 35 to 44 Years"	"% Total Population: 45 to 54 Years"	"% Total Population: 55 to 64 Years"	"% Total Population: 65 to 74 Years"	"% Total Population: 75 to 84 Years"	"% Total Population: 85 Years and Over"	"Population Age 18 to 64 for Whom Poverty Status Is Determined:"	"Population Age 18 to 64 for Whom Poverty Status Is Determined: Living in Poverty"	"Population Age 18 to 64 for Whom Poverty Status Is Determined: At or Above Poverty Level"	"% Population Age 18 to 64 for Whom Poverty Status Is Determined: Living in Poverty"	"% Population Age 18 to 64 for Whom Poverty Status Is Determined: At or Above Poverty Level"
"36"	"04000US36"	"New York"	"New York"	"ny"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"36"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	19541453	19541453	16267276	11663600	2848070	43240	1365395	5269	87862	253840	3274177	1499238	220817	20991	8523	922	1385877	137809	83.24	59.69	14.57	0.22	6.99	0.03	0.45	1.3	16.76	7.67	1.13	0.11	0.04	0	7.09	0.71	19541453	13162838	3068887	64231	1373918	6191	1473739	391649	67.36	15.7	0.33	7.03	0.03	7.54	2	10013915	9116374	897541	91.04	8.96	19541453	15363283	4178170	2179877	1998293	78.62	21.38	11.16	10.23	19541453	1218504	1174498	1237490	791964	1921605	2646167	2704895	2950217	2279397	1360224	872078	384414	6.24	6.01	6.33	4.05	9.83	13.54	13.84	15.1	11.66	6.96	4.46	1.97	12149795	1539076	10610719	12.67	87.33
"37"	"04000US37"	"North Carolina"	"North Carolina"	"nc"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"37"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	9380884	9380884	8665181	6253124	1953413	95481	183188	2200	17651	160124	715703	356100	18590	4790	1087	876	301519	32741	92.37	66.66	20.82	1.02	1.95	0.02	0.19	1.71	7.63	3.8	0.2	0.05	0.01	0.01	3.21	0.35	9380884	6609224	1972003	100271	184275	3076	319170	192865	70.45	21.02	1.07	1.96	0.03	3.4	2.06	4658142	4145233	512909	88.99	11.01	9380884	8715614	665270	203760	461510	92.91	7.09	2.17	4.92	9380884	654065	634274	614477	370792	957029	1233063	1324219	1327325	1076714	656428	391976	140522	6.97	6.76	6.55	3.95	10.2	13.14	14.12	14.15	11.48	7	4.18	1.5	5716883	859882	4857001	15.04	84.96
"38"	"04000US38"	"North Dakota"	"North Dakota"	"nd"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"38"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	646844	646844	634208	576099	6889	36102	4986	216	528	9388	12636	7164	73	954	58	0	3396	991	98.05	89.06	1.07	5.58	0.77	0.03	0.08	1.45	1.95	1.11	0.01	0.15	0.01	0	0.53	0.15	646844	583263	6962	37056	5044	216	3924	10379	90.17	1.08	5.73	0.78	0.03	0.61	1.6	359601	345938	13663	96.2	3.8	646844	631391	15453	5522	9931	97.61	2.39	0.85	1.54	646844	42549	35606	38735	24839	85680	83952	73931	92445	73793	45012	32911	17391	6.58	5.5	5.99	3.84	13.25	12.98	11.43	14.29	11.41	6.96	5.09	2.69	392895	44042	348853	11.21	88.79
"39"	"04000US39"	"Ohio"	"Ohio"	"oh"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"39"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	11542645	11542645	11219670	9476496	1348022	15588	178482	2264	15148	183670	322975	218136	15439	4404	1247	35	62862	20852	97.2	82.1	11.68	0.14	1.55	0.02	0.13	1.59	2.8	1.89	0.13	0.04	0.01	0	0.54	0.18	11542645	9694632	1363461	19992	179729	2299	78010	204522	83.99	11.81	0.17	1.56	0.02	0.68	1.77	5920413	5263199	657214	88.9	11.1	11542645	11109315	433330	215240	218090	96.25	3.75	1.86	1.89	11542645	737279	736598	757772	482530	1090118	1471898	1527899	1750988	1386497	831342	542709	227015	6.39	6.38	6.56	4.18	9.44	12.75	13.24	15.17	12.01	7.2	4.7	1.97	7031886	998360	6033526	14.2	85.8
"40"	"04000US40"	"Oklahoma"	"Oklahoma"	"ok"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"40"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3687050	3687050	3386114	2607141	265791	214321	58315	3150	4338	233058	300936	171093	2621	9003	1335	0	86635	30249	91.84	70.71	7.21	5.81	1.58	0.09	0.12	6.32	8.16	4.64	0.07	0.24	0.04	0	2.35	0.82	3687050	2778234	268412	223324	59650	3150	90973	263307	75.35	7.28	6.06	1.62	0.09	2.47	7.14	1776550	1655803	120747	93.2	6.8	3687050	3497209	189841	65806	124035	94.85	5.15	1.78	3.36	3687050	271982	250461	247280	151436	389108	502198	452125	510349	416782	266366	165572	63391	7.38	6.79	6.71	4.11	10.55	13.62	12.26	13.84	11.3	7.22	4.49	1.72	2188834	332472	1856362	15.19	84.81
"41"	"04000US41"	"Oregon"	"Oregon"	"or"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"41"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3825657	3825657	3397191	3038879	63295	33558	135877	13435	5735	106412	428466	236086	4901	15053	1872	270	143469	26815	88.8	79.43	1.65	0.88	3.55	0.35	0.15	2.78	11.2	6.17	0.13	0.39	0.05	0.01	3.75	0.7	3825657	3274965	68196	48611	137749	13705	149204	133227	85.61	1.78	1.27	3.6	0.36	3.9	3.48	1974127	1741427	232700	88.21	11.79	3825657	3458455	367202	134780	232422	90.4	9.6	3.52	6.08	3825657	244858	234976	244245	148731	366049	526190	505735	546285	493218	275816	163519	76035	6.4	6.14	6.38	3.89	9.57	13.75	13.22	14.28	12.89	7.21	4.27	1.99	2388897	327871	2061026	13.72	86.28
"42"	"04000US42"	"Pennsylvania"	"Pennsylvania"	"pa"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"42"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	12604767	12604767	11958720	10177758	1283564	12317	309345	2362	21032	152342	646047	347882	41750	4444	1645	658	208528	41140	94.87	80.75	10.18	0.1	2.45	0.02	0.17	1.21	5.13	2.76	0.33	0.04	0.01	0.01	1.65	0.33	12604767	10525640	1325314	16761	310990	3020	229560	193482	83.51	10.51	0.13	2.47	0.02	1.82	1.53	6459773	5869160	590613	90.86	9.14	12604767	11913525	691242	353699	337543	94.52	5.48	2.81	2.68	12604767	743817	742317	778467	508260	1222773	1532822	1650902	1934811	1546044	955644	684102	304808	5.9	5.89	6.18	4.03	9.7	12.16	13.1	15.35	12.27	7.58	5.43	2.42	7600633	888609	6712024	11.69	88.31
"44"	"04000US44"	"Rhode Island"	"Rhode Island"	"ri"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"44"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1053209	1053209	927404	818632	54615	3351	30543	76	5874	14313	125805	50943	8556	550	599	0	60362	4795	88.06	77.73	5.19	0.32	2.9	0.01	0.56	1.36	11.94	4.84	0.81	0.05	0.06	0	5.73	0.46	1053209	869575	63171	3901	31142	76	66236	19108	82.56	6	0.37	2.96	0.01	6.29	1.81	568511	513849	54662	90.39	9.61	1053209	919751	133458	63701	69757	87.33	12.67	6.05	6.62	1053209	60170	58726	66025	41842	110881	132984	141956	162580	126261	74394	52435	24955	5.71	5.58	6.27	3.97	10.53	12.63	13.48	15.44	11.99	7.06	4.98	2.37	649138	65607	583531	10.11	89.89
"45"	"04000US45"	"South Carolina"	"South Carolina"	"sc"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"45"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	4561242	4561242	4357415	2954621	1267183	10354	57252	2717	6410	58878	203827	127570	6643	1639	83	0	59141	8751	95.53	64.78	27.78	0.23	1.26	0.06	0.14	1.29	4.47	2.8	0.15	0.04	0	0	1.3	0.19	4561242	3082191	1273826	11993	57335	2717	65551	67629	67.57	27.93	0.26	1.26	0.06	1.44	1.48	2224745	1963661	261084	88.26	11.74	4561242	4356109	205133	68672	136461	95.5	4.5	1.51	2.99	4561242	311124	296480	289977	182833	461495	592208	604050	647756	556288	344453	202794	71784	6.82	6.5	6.36	4.01	10.12	12.98	13.24	14.2	12.2	7.55	4.45	1.57	2756759	427244	2329515	15.5	84.5
"46"	"04000US46"	"South Dakota"	"South Dakota"	"sd"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"46"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	812383	812383	792276	691233	8518	68736	8210	59	683	14837	20107	10072	12	967	0	0	7055	2001	97.52	85.09	1.05	8.46	1.01	0.01	0.08	1.83	2.48	1.24	0	0.12	0	0	0.87	0.25	812383	701305	8530	69703	8210	59	7738	16838	86.33	1.05	8.58	1.01	0.01	0.95	2.07	438444	415607	22837	94.79	5.21	812383	790618	21765	8470	13295	97.32	2.68	1.04	1.64	812383	59673	51248	53618	34390	89618	102986	92186	115543	96090	56686	39685	20660	7.35	6.31	6.6	4.23	11.03	12.68	11.35	14.22	11.83	6.98	4.89	2.54	482483	64264	418219	13.32	86.68
"47"	"04000US47"	"Tennessee"	"Tennessee"	"tn"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"47"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6296254	6296254	6038484	4814198	1031984	11323	86071	2116	3762	89030	257770	167150	7242	1747	368	0	68515	12748	95.91	76.46	16.39	0.18	1.37	0.03	0.06	1.41	4.09	2.65	0.12	0.03	0.01	0	1.09	0.2	6296254	4981348	1039226	13070	86439	2116	72277	101778	79.12	16.51	0.21	1.37	0.03	1.15	1.62	3115748	2771090	344658	88.94	11.06	6296254	6030596	265658	93221	172437	95.78	4.22	1.48	2.74	6296254	422330	402484	412548	253486	592038	843435	866650	914349	752499	462974	270118	103343	6.71	6.39	6.55	4.03	9.4	13.4	13.76	14.52	11.95	7.35	4.29	1.64	3874139	613349	3260790	15.83	84.17
"48"	"04000US48"	"Texas"	"Texas"	"tx"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"48"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	24782302	24782302	15632614	11546095	2786724	69321	872351	17527	44400	296196	9149688	6731010	70023	69709	11078	1812	2031100	234956	63.08	46.59	11.24	0.28	3.52	0.07	0.18	1.2	36.92	27.16	0.28	0.28	0.04	0.01	8.2	0.95	24782302	18277105	2856747	139030	883429	19339	2075500	531152	73.75	11.53	0.56	3.56	0.08	8.37	2.14	12210524	11211611	998913	91.82	8.18	24782302	20797063	3985239	1273429	2711810	83.92	16.08	5.14	10.94	24782302	2065983	1904936	1850359	1067201	2532266	3627940	3423190	3342194	2433235	1388416	829968	316614	8.34	7.69	7.47	4.31	10.22	14.64	13.81	13.49	9.82	5.6	3.35	1.28	14935727	2201653	12734074	14.74	85.26
"49"	"04000US49"	"Utah"	"Utah"	"ut"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"49"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	2784572	2784572	2441405	2257105	29554	28027	55755	22294	3349	45321	343167	230820	2834	3195	1005	187	89574	15552	87.68	81.06	1.06	1.01	2	0.8	0.12	1.63	12.32	8.29	0.1	0.11	0.04	0.01	3.22	0.56	2784572	2487925	32388	31222	56760	22481	92923	60873	89.35	1.16	1.12	2.04	0.81	3.34	2.19	1380169	1271981	108188	92.16	7.84	2784572	2566430	218142	72473	145669	92.17	7.83	2.6	5.23	2784572	271026	246322	227234	125325	341486	444688	331278	312534	233762	137315	82154	31448	9.73	8.85	8.16	4.5	12.26	15.97	11.9	11.22	8.39	4.93	2.95	1.13	1636072	192992	1443080	11.8	88.2
"50"	"04000US50"	"Vermont"	"Vermont"	"vt"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"50"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	621760	621760	612743	589179	4841	1676	6042	38	866	10101	9017	6165	304	268	0	0	1195	1085	98.55	94.76	0.78	0.27	0.97	0.01	0.14	1.62	1.45	0.99	0.05	0.04	0	0	0.19	0.17	621760	595344	5145	1944	6042	38	2061	11186	95.75	0.83	0.31	0.97	0.01	0.33	1.8	351341	324467	26874	92.35	7.65	621760	601223	20537	11739	8798	96.7	3.3	1.89	1.42	621760	32433	34630	34626	24913	69675	68806	80197	101571	85616	47470	29906	11917	5.22	5.57	5.57	4.01	11.21	11.07	12.9	16.34	13.77	7.63	4.81	1.92	390602	45073	345529	11.54	88.46
"51"	"04000US51"	"Virginia"	"Virginia"	"va"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"51"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	7882590	7882590	7318351	5212297	1514779	18544	389180	5896	21838	155817	564239	340527	27958	6462	2304	251	152133	34604	92.84	66.12	19.22	0.24	4.94	0.07	0.28	1.98	7.16	4.32	0.35	0.08	0.03	0	1.93	0.44	7882590	5552824	1542737	25006	391484	6147	173971	190421	70.44	19.57	0.32	4.97	0.08	2.21	2.42	4081593	3778949	302644	92.59	7.41	7882590	7076848	805742	365075	440667	89.78	10.22	4.63	5.59	7882590	525246	505054	505771	308777	829755	1059146	1120405	1170872	902348	532426	305074	117716	6.66	6.41	6.42	3.92	10.53	13.44	14.21	14.85	11.45	6.75	3.87	1.49	4888720	473775	4414945	9.69	90.31
"53"	"04000US53"	"Washington"	"Washington"	"wa"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"53"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	6664195	6664195	5976831	4958579	222162	79609	439067	29371	16428	231615	687364	383847	7372	8364	2164	399	233400	51818	89.69	74.41	3.33	1.19	6.59	0.44	0.25	3.48	10.31	5.76	0.11	0.13	0.03	0.01	3.5	0.78	6664195	5342426	229534	87973	441231	29770	249828	283433	80.17	3.44	1.32	6.62	0.45	3.75	4.25	3438309	3110355	327954	90.46	9.54	6664195	5853558	810637	362417	448220	87.84	12.16	5.44	6.73	6664195	450323	426069	425255	269540	647657	943821	911164	986273	802655	434079	255512	111847	6.76	6.39	6.38	4.04	9.72	14.16	13.67	14.8	12.04	6.51	3.83	1.68	4203324	493592	3709732	11.74	88.26
"54"	"04000US54"	"West Virginia"	"West Virginia"	"wv"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"54"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1819777	1819777	1798196	1699102	54893	2606	11333	148	901	29213	21581	16119	1438	613	84	0	2429	898	98.81	93.37	3.02	0.14	0.62	0.01	0.05	1.61	1.19	0.89	0.08	0.03	0	0	0.13	0.05	1819777	1715221	56331	3219	11417	148	3330	30111	94.25	3.1	0.18	0.63	0.01	0.18	1.65	826113	762233	63880	92.27	7.73	1819777	1796648	23129	10729	12400	98.73	1.27	0.59	0.68	1819777	107120	103057	108140	66455	171062	222396	237759	268941	247737	153313	98920	34877	5.89	5.66	5.94	3.65	9.4	12.22	13.07	14.78	13.61	8.42	5.44	1.92	1120243	196374	923869	17.53	82.47
"55"	"04000US55"	"Wisconsin"	"Wisconsin"	"wi"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"55"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	5654774	5654774	5355739	4779655	334444	43610	119703	957	4674	72696	299035	217912	5083	4838	413	259	54871	15659	94.71	84.52	5.91	0.77	2.12	0.02	0.08	1.29	5.29	3.85	0.09	0.09	0.01	0	0.97	0.28	5654774	4997567	339527	48448	120116	1216	59545	88355	88.38	6	0.86	2.12	0.02	1.05	1.56	3117785	2863518	254267	91.84	8.16	5654774	5398689	256085	109633	146452	95.47	4.53	1.94	2.59	5654774	360496	353371	360073	232228	586950	707900	743748	878678	671029	391037	255386	113878	6.38	6.25	6.37	4.11	10.38	12.52	13.15	15.54	11.87	6.92	4.52	2.01	3485522	412845	3072677	11.84	88.16
"56"	"04000US56"	"Wyoming"	"Wyoming"	"wy"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"56"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	544270	544270	500291	468598	5152	12843	3649	359	360	9330	43979	28488	0	1176	0	0	9713	4602	91.92	86.1	0.95	2.36	0.67	0.07	0.07	1.71	8.08	5.23	0	0.22	0	0	1.78	0.85	544270	497086	5152	14019	3649	359	10073	13932	91.33	0.95	2.58	0.67	0.07	1.85	2.56	296944	279544	17400	94.14	5.86	544270	527162	17108	6185	10923	96.86	3.14	1.14	2.01	544270	39127	36559	31258	22757	58776	73498	65935	81931	67864	36003	22148	8414	7.19	6.72	5.74	4.18	10.8	13.5	12.11	15.05	12.47	6.61	4.07	1.55	338764	32064	306700	9.46	90.54
"72"	"04000US72"	"Puerto Rico"	"Puerto Rico"	"pr"	"040"	"00"	"ACSSF"	"0000001"	""	""	""	""	"72"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	3967288	3967288	50565	38002	4190	0	3382	61	1547	3383	3916723	2847119	277203	8009	9197	0	340838	434357	1.27	0.96	0.11	0	0.09	0	0.04	0.09	98.73	71.76	6.99	0.2	0.23	0	8.59	10.95	3967288	2885121	281393	8009	12579	61	342385	437740	72.72	7.09	0.2	0.32	0	8.63	11.03	1483140	1202367	280773	81.07	18.93	3967288	3859026	108262	41604	66658	97.27	2.73	1.05	1.68	3967288	233657	250900	300475	178816	407933	541548	533184	510276	451097	314267	173673	71462	5.89	6.32	7.57	4.51	10.28	13.65	13.44	12.86	11.37	7.92	4.38	1.8	2420830	1000007	1420823	41.31	58.69
